,Close,Volume,Percentage_close,Normalized_close,Normalized_volume
93,76.2,2372300,-0.00131061598951,2.71974522293,0.23723
94,76.0,3461400,-0.00262467191601,2.71246587807,0.34614
95,74.9,4179900,-0.0144736842105,2.67242948135,0.41799
96,75.45,3830600,0.00734312416555,2.69244767971,0.38306
97,76.4,4473300,0.012591119947,2.72702456779,0.44733
98,75.1,3993200,-0.0170157068063,2.67970882621,0.39932
99,75.15,3944800,0.000665778961385,2.68152866242,0.39448
100,76.6,3874600,0.0192947438456,2.73430391265,0.38746
101,76.55,0,-0.00065274151436,2.73248407643,0.0
102,76.55,7384600,0.0,2.73248407643,0.73846
103,75.3,4051900,-0.0163291966035,2.68698817106,0.40519
104,74.35,2705000,-0.0126162018592,2.65241128298,0.2705
105,73.8,4680000,-0.00739744451917,2.63239308462,0.468
106,73.35,3327700,-0.00609756097561,2.61601455869,0.33277
107,71.95,6867600,-0.0190865712338,2.56505914468,0.68676
108,73.3,21014400,0.0187630298819,2.61419472247,2.10144
109,72.75,2771300,-0.0075034106412,2.59417652411,0.27713
110,73.1,2953900,0.00481099656357,2.60691537762,0.29539
111,72.7,3086900,-0.00547195622435,2.5923566879,0.30869
112,72.6,3918600,-0.00137551581843,2.58871701547,0.39186
113,71.65,3394800,-0.013085399449,2.55414012739,0.33948
114,71.3,1700900,-0.00488485694348,2.54140127389,0.17009
115,71.6,3006400,0.00420757363254,2.55232029117,0.30064
116,70.9,2747600,-0.00977653631285,2.52684258417,0.27476
117,71.1,3828300,0.00282087447109,2.53412192903,0.38283
118,71.25,4208000,0.00210970464135,2.53958143767,0.4208
119,70.1,2669200,-0.0161403508772,2.49772520473,0.26692
120,70.0,7651400,-0.00142653352354,2.4940855323,0.76514
121,72.3,3410900,0.0328571428571,2.57779799818,0.34109
122,73.0,3229600,0.00968188105118,2.60327570519,0.32296
123,73.7,3825700,0.00958904109589,2.62875341219,0.38257
124,72.85,2536000,-0.0115332428765,2.59781619654,0.2536
125,72.25,3415200,-0.00823610157859,2.57597816197,0.34152
126,72.15,1853100,-0.00138408304498,2.57233848954,0.18531
127,71.95,2080000,-0.002772002772,2.56505914468,0.208
128,72.7,5314200,0.0104239054899,2.5923566879,0.53142
129,71.75,0,-0.0130674002751,2.55777979982,0.0
130,71.75,3773700,0.0,2.55777979982,0.37737
131,73.1,4022200,0.0188153310105,2.60691537762,0.40222
132,72.1,1816000,-0.0136798905609,2.57051865332,0.1816
133,72.7,2258000,0.00832177531207,2.5923566879,0.2258
134,72.9,2015400,0.00275103163686,2.59963603276,0.20154
135,72.5,2579900,-0.00548696844993,2.58507734304,0.25799
136,72.4,2274200,-0.00137931034483,2.58143767061,0.22742
137,72.65,3402800,0.00345303867403,2.59053685168,0.34028
138,72.95,2327200,0.00412938747419,2.60145586897,0.23272
139,71.9,1797300,-0.0143934201508,2.56323930846,0.17973
140,72.1,2803000,0.00278164116829,2.57051865332,0.2803
141,72.0,3338900,-0.00138696255201,2.56687898089,0.33389
142,71.3,4247800,-0.00972222222222,2.54140127389,0.42478
143,70.95,2896500,-0.00490883590463,2.52866242038,0.28965
144,70.1,2228200,-0.0119802677942,2.49772520473,0.22282
145,70.5,3558300,0.00570613409415,2.51228389445,0.35583
146,70.1,3482200,-0.00567375886525,2.49772520473,0.34822
147,69.95,3555200,-0.00213980028531,2.49226569609,0.35552
148,68.85,3064700,-0.0157255182273,2.45222929936,0.30647
149,70.25,0,0.0203340595497,2.50318471338,0.0
150,70.25,2243900,0.0,2.50318471338,0.22439
151,70.15,4048500,-0.00142348754448,2.49954504095,0.40485
152,70.0,4362900,-0.00213827512473,2.4940855323,0.43629
153,69.35,1982000,-0.00928571428571,2.47042766151,0.1982
154,69.1,0,-0.00360490266763,2.46132848044,0.0
155,69.1,0,0.0,2.46132848044,0.0
156,69.1,1481900,0.0,2.46132848044,0.14819
157,69.2,2393000,0.00144717800289,2.46496815287,0.2393
158,69.1,2353700,-0.0014450867052,2.46132848044,0.23537
159,69.15,2386800,0.000723589001447,2.46314831665,0.23868
160,69.45,4893700,0.00433839479393,2.47406733394,0.48937
161,69.3,3607500,-0.00215982721382,2.4686078253,0.36075
162,68.85,2514900,-0.00649350649351,2.45222929936,0.25149
163,68.95,3507600,0.00145243282498,2.45586897179,0.35076
164,68.6,3174800,-0.00507614213198,2.44313011829,0.31748
165,68.15,2888000,-0.00655976676385,2.42675159236,0.2888
166,69.15,1876200,0.0146735143067,2.46314831665,0.18762
167,69.45,3249800,0.00433839479393,2.47406733394,0.32498
168,69.35,2388900,-0.00143988480922,2.47042766151,0.23889
169,69.35,3159500,0.0,2.47042766151,0.31595
170,69.4,2351400,0.000720980533526,2.47224749773,0.23514
171,69.2,3828100,-0.0028818443804,2.46496815287,0.38281
172,69.05,5414800,-0.0021676300578,2.45950864422,0.54148
173,68.65,3238700,-0.00579290369298,2.4449499545,0.32387
174,67.8,4165100,-0.0123816460306,2.41401273885,0.41651
175,68.45,4889100,0.00958702064897,2.43767060965,0.48891
176,67.4,3537800,-0.0153396639883,2.39945404914,0.35378
177,68.25,3794100,0.0126112759644,2.43039126479,0.37941
178,67.6,2156100,-0.00952380952381,2.40673339399,0.21561
179,67.8,2633700,0.00295857988166,2.41401273885,0.26337
180,66.95,1672900,-0.0125368731563,2.3830755232,0.16729
181,66.8,2482300,-0.00224047796863,2.37761601456,0.24823
182,66.6,2850200,-0.00299401197605,2.3703366697,0.28502
183,66.7,3207200,0.0015015015015,2.37397634213,0.32072
184,66.8,4401800,0.00149925037481,2.37761601456,0.44018
185,66.25,4740900,-0.00823353293413,2.3575978162,0.47409
186,66.0,4044400,-0.00377358490566,2.34849863512,0.40444
187,66.3,0,0.00454545454545,2.35941765241,0.0
188,66.3,0,0.0,2.35941765241,0.0
189,66.3,0,0.0,2.35941765241,0.0
190,66.3,3456600,0.0,2.35941765241,0.34566
191,66.0,3065800,-0.00452488687783,2.34849863512,0.30658
192,66.05,3112300,0.000757575757576,2.35031847134,0.31123
193,66.0,3062700,-0.000757002271007,2.34849863512,0.30627
194,65.3,3486800,-0.0106060606061,2.32302092812,0.34868
195,65.1,5264000,-0.00306278713629,2.31574158326,0.5264
196,63.15,2314900,-0.0299539170507,2.24476797088,0.23149
197,62.8,2133200,-0.0055423594616,2.23202911738,0.21332
198,62.85,2255700,0.000796178343949,2.23384895359,0.22557
199,63.15,2339800,0.00477326968974,2.24476797088,0.23398
200,63.2,3745700,0.000791765637371,2.2465878071,0.37457
201,62.45,3817300,-0.0118670886076,2.21929026388,0.38173
202,62.5,4286900,0.00080064051241,2.22111010009,0.42869
203,63.3,1982000,0.0128,2.25022747953,0.1982
204,62.9,2406600,-0.00631911532385,2.23566878981,0.24066
205,63.35,1915200,0.00715421303657,2.25204731574,0.19152
206,63.1,3242900,-0.00394632991318,2.24294813467,0.32429
207,63.35,2632100,0.00396196513471,2.25204731574,0.26321
208,62.8,2345500,-0.008681925809,2.23202911738,0.23455
209,62.75,3890500,-0.000796178343949,2.23020928116,0.38905
210,63.9,3072700,0.0183266932271,2.2720655141,0.30727
211,64.2,3989000,0.00469483568075,2.28298453139,0.3989
212,64.7,1580700,0.00778816199377,2.30118289354,0.15807
213,65.1,2378600,0.00618238021638,2.31574158326,0.23786
214,64.8,3035200,-0.00460829493088,2.30482256597,0.30352
215,65.85,0,0.0162037037037,2.34303912648,0.0
216,65.85,1229600,0.0,2.34303912648,0.12296
217,65.75,1908200,-0.00151860288535,2.33939945405,0.19082
218,65.25,1250100,-0.00760456273764,2.3212010919,0.12501
219,64.9,1164400,-0.00536398467433,2.3084622384,0.11644
220,65.3,0,0.00616332819723,2.32302092812,0.0
221,65.3,1205800,0.0,2.32302092812,0.12058
222,65.05,1215200,-0.00382848392037,2.31392174704,0.12152
223,64.85,1638500,-0.00307455803228,2.30664240218,0.16385
224,64.4,2010300,-0.00693909020817,2.29026387625,0.20103
225,64.75,2960000,0.0054347826087,2.30300272975,0.296
