Date,Open,High,Low,Close,Volume,Adj Close
2016-09-21,0.082,0.083,0.08,0.081,10040000,0.081
2016-09-20,0.08,0.084,0.08,0.082,4408000,0.082
2016-09-19,0.08,0.08,0.079,0.08,3580000,0.08
2016-09-16,0.082,0.082,0.082,0.082,000,0.082
2016-09-15,0.08,0.084,0.08,0.082,16140000,0.082
2016-09-14,0.083,0.087,0.08,0.08,6136000,0.08
2016-09-13,0.085,0.086,0.083,0.083,1332000,0.083
2016-09-12,0.084,0.086,0.084,0.086,952000,0.086
2016-09-09,0.087,0.09,0.087,0.088,5052000,0.088
2016-09-08,0.089,0.089,0.084,0.084,2004000,0.084
2016-09-07,0.084,0.087,0.083,0.087,6352000,0.087
2016-09-06,0.084,0.086,0.083,0.084,1788000,0.084
2016-09-05,0.085,0.085,0.08,0.085,3856000,0.085
2016-09-02,0.084,0.084,0.079,0.081,8960000,0.081
2016-09-01,0.087,0.088,0.079,0.083,9052000,0.083
2016-08-31,0.086,0.087,0.085,0.085,3048000,0.085
2016-08-30,0.086,0.09,0.085,0.088,7244000,0.088
2016-08-29,0.087,0.09,0.086,0.086,2164000,0.086
2016-08-26,0.096,0.096,0.089,0.09,976000,0.09
2016-08-25,0.086,0.089,0.086,0.089,36000,0.089
2016-08-24,0.09,0.09,0.088,0.089,3832000,0.089
2016-08-23,0.089,0.089,0.089,0.09,800000,0.09
2016-08-22,0.09,0.09,0.09,0.09,000,0.09
2016-08-19,0.091,0.09,0.09,0.09,664000,0.09
2016-08-18,0.092,0.093,0.091,0.091,972000,0.091
2016-08-17,0.092,0.094,0.09,0.094,4044000,0.094
2016-08-16,0.092,0.092,0.091,0.092,268000,0.092
2016-08-15,0.09,0.095,0.089,0.09,3084000,0.09
2016-08-12,0.091,0.094,0.09,0.09,3588000,0.09
2016-08-11,0.089,0.094,0.089,0.091,6604000,0.091
2016-08-10,0.092,0.093,0.092,0.093,1372000,0.093
2016-08-09,0.097,0.097,0.092,0.095,2460000,0.095
2016-08-08,0.106,0.106,0.093,0.094,30740000,0.094
2016-08-05,0.099,0.101,0.097,0.10,11292000,0.10
2016-08-04,0.099,0.099,0.094,0.098,6180000,0.098
2016-08-03,0.096,0.099,0.094,0.098,6828000,0.098
2016-08-02,0.096,0.096,0.096,0.096,000,0.096
2016-08-01,0.095,0.098,0.095,0.096,1740000,0.096
2016-07-29,0.102,0.102,0.092,0.093,2788000,0.093
2016-07-28,0.103,0.106,0.099,0.101,10820000,0.101
2016-07-27,0.098,0.106,0.098,0.102,28208000,0.102
2016-07-26,0.094,0.096,0.094,0.096,556000,0.096
2016-07-25,0.096,0.097,0.092,0.095,4952000,0.095
2016-07-22,0.091,0.096,0.089,0.094,1744000,0.094
2016-07-21,0.091,0.091,0.091,0.091,460000,0.091
2016-07-20,0.086,0.097,0.086,0.091,7764000,0.091
2016-07-19,0.087,0.087,0.084,0.084,5312000,0.084
2016-07-18,0.088,0.088,0.087,0.088,436000,0.088
2016-07-15,0.087,0.087,0.087,0.088,132000,0.088
2016-07-14,0.086,0.089,0.086,0.087,668000,0.087
2016-07-13,0.089,0.089,0.086,0.087,148000,0.087
2016-07-12,0.09,0.09,0.085,0.09,4704000,0.09
2016-07-11,0.088,0.088,0.088,0.088,000,0.088
2016-07-08,0.087,0.088,0.086,0.088,320000,0.088
2016-07-07,0.088,0.088,0.086,0.087,524000,0.087
2016-07-06,0.09,0.095,0.084,0.086,4880000,0.086
2016-07-05,0.09,0.091,0.09,0.091,6076000,0.091
2016-07-04,0.098,0.098,0.092,0.094,5476000,0.094
2016-07-01,0.098,0.098,0.098,0.098,000,0.098
2016-06-30,0.096,0.10,0.088,0.098,6488000,0.098
2016-06-29,0.088,0.095,0.087,0.094,47652000,0.094
2016-06-28,0.089,0.089,0.085,0.085,3844000,0.085
2016-06-27,0.083,0.091,0.082,0.086,1692000,0.086
2016-06-24,0.084,0.089,0.079,0.083,2308000,0.083
2016-06-23,0.088,0.088,0.086,0.086,1180000,0.086
2016-06-22,0.086,0.089,0.085,0.089,120000,0.089
2016-06-21,0.086,0.086,0.086,0.086,360000,0.086
2016-06-20,0.09,0.092,0.086,0.089,6960000,0.089
2016-06-17,0.09,0.091,0.089,0.089,2088000,0.089
2016-06-16,0.091,0.092,0.087,0.092,4348000,0.092
2016-06-15,0.092,0.092,0.09,0.09,324000,0.09
2016-06-14,0.091,0.093,0.09,0.092,3120000,0.092
2016-06-13,0.096,0.10,0.091,0.091,4484000,0.091
2016-06-10,0.096,0.096,0.092,0.095,4104000,0.095
2016-06-09,0.096,0.096,0.096,0.096,000,0.096
2016-06-08,0.096,0.096,0.096,0.096,660000,0.096
2016-06-07,0.101,0.101,0.096,0.096,2088000,0.096
2016-06-06,0.101,0.101,0.10,0.10,668000,0.10
2016-06-03,0.104,0.105,0.10,0.103,3492000,0.103
2016-06-02,0.104,0.105,0.101,0.105,12568000,0.105
2016-06-01,0.104,0.105,0.10,0.105,33528000,0.105
2016-05-31,0.101,0.104,0.10,0.103,5052000,0.103
2016-05-30,0.103,0.107,0.102,0.102,1144000,0.102
2016-05-27,0.10,0.109,0.098,0.107,113136000,0.107
2016-05-26,0.104,0.105,0.101,0.102,5640000,0.102
2016-05-25,0.104,0.105,0.093,0.104,61108000,0.104
2016-05-24,0.091,0.099,0.091,0.095,7268000,0.095
2016-05-23,0.104,0.104,0.09,0.09,4328000,0.09
2016-05-20,0.094,0.105,0.089,0.102,7456000,0.102
2016-05-19,0.096,0.096,0.09,0.091,1712000,0.091
2016-05-18,0.092,0.098,0.096,0.096,740000,0.096
2016-05-17,0.099,0.099,0.096,0.096,1728000,0.096
2016-05-16,0.096,0.10,0.096,0.096,1380000,0.096
2016-05-13,0.098,0.099,0.096,0.097,844000,0.097
2016-05-12,0.10,0.102,0.097,0.097,720000,0.097
2016-05-11,0.10,0.10,0.098,0.10,1308000,0.10
2016-05-10,0.099,0.107,0.097,0.104,1528000,0.104
2016-05-09,0.098,0.10,0.096,0.098,1820000,0.098
2016-05-06,0.099,0.103,0.098,0.10,2244000,0.10
2016-05-05,0.10,0.10,0.098,0.099,3060000,0.099
2016-05-04,0.101,0.102,0.10,0.10,3604000,0.10
2016-05-03,0.104,0.105,0.098,0.104,13992000,0.104
2016-05-02,0.103,0.103,0.103,0.103,000,0.103
2016-04-29,0.103,0.105,0.10,0.103,12380000,0.103
2016-04-28,0.109,0.109,0.105,0.105,5028000,0.105
2016-04-27,0.107,0.109,0.105,0.108,3276000,0.108
2016-04-26,0.11,0.11,0.10,0.106,14104000,0.106
2016-04-25,0.111,0.111,0.106,0.11,3456000,0.11
2016-04-22,0.111,0.113,0.109,0.113,5532000,0.113
2016-04-21,0.113,0.114,0.111,0.111,1952000,0.111
2016-04-20,0.115,0.115,0.112,0.112,4160000,0.112
2016-04-19,0.113,0.115,0.111,0.115,2776000,0.115
2016-04-18,0.114,0.114,0.11,0.111,2632000,0.111
2016-04-15,0.109,0.114,0.108,0.113,12048000,0.113
2016-04-14,0.111,0.112,0.108,0.11,9568000,0.11
2016-04-13,0.113,0.113,0.105,0.112,29572000,0.112
2016-04-12,0.111,0.114,0.111,0.113,2768000,0.113
2016-04-11,0.111,0.113,0.106,0.112,3956000,0.112
2016-04-08,0.115,0.116,0.111,0.112,2920000,0.112
2016-04-07,0.107,0.115,0.107,0.11,9300000,0.11
2016-04-06,0.109,0.117,0.109,0.113,9060000,0.113
2016-04-05,0.106,0.112,0.106,0.108,5036000,0.108
2016-04-04,0.104,0.104,0.104,0.104,000,0.104
2016-04-01,0.112,0.112,0.102,0.104,6896000,0.104
2016-03-31,0.107,0.109,0.107,0.109,1920000,0.109
2016-03-30,0.107,0.114,0.106,0.107,9572000,0.107
2016-03-29,0.115,0.119,0.103,0.106,27100000,0.106
2016-03-28,0.111,0.111,0.111,0.111,000,0.111
2016-03-25,0.111,0.111,0.111,0.111,000,0.111
2016-03-24,0.117,0.127,0.107,0.111,39460000,0.111
2016-03-23,0.101,0.116,0.101,0.115,64056000,0.115
2016-03-22,0.09,0.108,0.09,0.10,25000000,0.10
2016-03-21,0.101,0.102,0.094,0.094,25744000,0.094
2016-03-18,0.10,0.106,0.098,0.101,19188000,0.101
2016-03-17,0.102,0.107,0.096,0.103,54444000,0.103
2016-03-16,0.09,0.105,0.089,0.102,98608000,0.102
2016-03-15,0.085,0.095,0.084,0.09,41928000,0.09
2016-03-14,0.089,0.09,0.086,0.086,6668000,0.086
2016-03-11,0.084,0.087,0.084,0.087,13396000,0.087
2016-03-10,0.088,0.089,0.081,0.085,24996000,0.085
2016-03-09,0.073,0.093,0.072,0.088,149276000,0.088
2016-03-08,0.07,0.075,0.068,0.075,38764000,0.075
2016-03-07,0.07,0.073,0.069,0.07,91100000,0.07
2016-03-04,0.068,0.071,0.066,0.07,9704000,0.07
2016-03-03,0.077,0.076,0.068,0.068,17164000,0.068
2016-03-02,0.075,0.078,0.072,0.073,39000000,0.073
2016-03-01,0.075,0.08,0.071,0.074,65628000,0.074
2016-02-29,0.076,0.083,0.072,0.072,41964000,0.072
2016-02-26,0.067,0.08,0.067,0.074,318710400,0.074
2016-02-25,0.067,0.07,0.066,0.069,6768000,0.069
2016-02-24,0.073,0.073,0.067,0.07,10616000,0.07
2016-02-23,0.079,0.079,0.069,0.071,22268000,0.071
2016-02-22,0.065,0.078,0.064,0.076,57008000,0.076
2016-02-19,0.057,0.065,0.057,0.063,26544000,0.063
2016-02-18,0.061,0.062,0.06,0.061,15860000,0.061
2016-02-17,0.058,0.06,0.057,0.06,6488000,0.06
2016-02-16,0.06,0.06,0.058,0.058,4760000,0.058
2016-02-15,0.055,0.059,0.055,0.059,5016000,0.059
2016-02-12,0.052,0.055,0.052,0.055,1296000,0.055
2016-02-11,0.053,0.053,0.053,0.053,500000,0.053
2016-02-10,0.055,0.055,0.055,0.055,000,0.055
2016-02-09,0.055,0.055,0.055,0.055,000,0.055
2016-02-08,0.055,0.055,0.055,0.055,000,0.055
2016-02-05,0.055,0.056,0.053,0.055,4464000,0.055
2016-02-04,0.057,0.057,0.054,0.057,6736000,0.057
2016-02-03,0.053,0.055,0.052,0.053,4416000,0.053
2016-02-02,0.055,0.057,0.053,0.056,9588000,0.056
2016-02-01,0.055,0.058,0.053,0.058,5024000,0.058
2016-01-29,0.056,0.056,0.054,0.055,10352000,0.055
2016-01-28,0.058,0.058,0.055,0.056,7376000,0.056
2016-01-27,0.056,0.063,0.056,0.058,9624000,0.058
2016-01-26,0.057,0.058,0.055,0.056,5516000,0.056
2016-01-25,0.06,0.061,0.059,0.059,3028000,0.059
2016-01-22,0.06,0.062,0.057,0.06,7100000,0.06
2016-01-21,0.062,0.066,0.055,0.056,15724000,0.056
2016-01-20,0.068,0.068,0.063,0.063,3176000,0.063
2016-01-19,0.067,0.07,0.063,0.068,20964000,0.068
2016-01-18,0.066,0.069,0.065,0.067,13280000,0.067
2016-01-15,0.071,0.072,0.065,0.068,28424000,0.068
2016-01-14,0.072,0.076,0.072,0.073,10796000,0.073
2016-01-13,0.078,0.079,0.073,0.073,13572000,0.073
2016-01-12,0.081,0.081,0.072,0.077,44708000,0.077
2016-01-11,0.075,0.083,0.074,0.079,57072000,0.079
2016-01-08,0.076,0.08,0.076,0.079,34152000,0.079
2016-01-07,0.075,0.081,0.073,0.074,32624000,0.074
2016-01-06,0.074,0.083,0.073,0.076,62740000,0.076
2016-01-05,0.068,0.075,0.066,0.074,39448000,0.074
2016-01-04,0.07,0.07,0.066,0.069,3912000,0.069
2016-01-01,0.07,0.07,0.07,0.07,000,0.07
2015-12-31,0.068,0.07,0.068,0.07,3064000,0.07
2015-12-30,0.066,0.069,0.064,0.067,12760000,0.067
2015-12-29,0.068,0.068,0.065,0.066,17408000,0.066
2015-12-28,0.068,0.069,0.065,0.068,10124000,0.068
2015-12-25,0.068,0.068,0.068,0.068,000,0.068
2015-12-24,0.072,0.074,0.068,0.068,10076000,0.068
2015-12-23,0.062,0.078,0.062,0.072,212196000,0.072
2015-12-22,0.059,0.062,0.056,0.059,73328000,0.059
2015-12-21,0.056,0.062,0.056,0.06,80884000,0.06
2015-12-18,0.055,0.056,0.055,0.056,92508000,0.056
2015-12-17,0.055,0.057,0.055,0.057,28724000,0.057
2015-12-16,0.058,0.058,0.056,0.057,44024000,0.057
2015-12-15,0.056,0.056,0.055,0.056,38040000,0.056
2015-12-14,0.06,0.06,0.055,0.056,64512000,0.056
2015-12-11,0.056,0.059,0.055,0.059,49492000,0.059
2015-12-10,0.057,0.059,0.057,0.058,25916000,0.058
2015-12-09,0.059,0.06,0.056,0.057,8972000,0.057
2015-12-08,0.061,0.062,0.058,0.059,16724000,0.059
2015-12-07,0.061,0.065,0.061,0.062,5568000,0.062
2015-12-04,0.062,0.065,0.06,0.062,12964000,0.062
2015-12-03,0.061,0.062,0.06,0.062,5812000,0.062
2015-12-02,0.063,0.064,0.061,0.061,7832000,0.061
2015-12-01,0.062,0.064,0.062,0.063,13776000,0.063
2015-11-30,0.061,0.063,0.058,0.061,15384000,0.061
2015-11-27,0.06,0.064,0.058,0.062,20528000,0.062
2015-11-26,0.068,0.07,0.058,0.06,85988000,0.06
2015-11-25,0.082,0.082,0.065,0.068,129572000,0.068
2015-11-24,0.082,0.083,0.081,0.082,7040000,0.082
2015-11-23,0.082,0.083,0.082,0.082,7040000,0.082
2015-11-20,0.084,0.084,0.083,0.083,4884000,0.083
2015-11-19,0.083,0.086,0.081,0.082,109680000,0.082
2015-11-18,0.086,0.086,0.082,0.083,48612000,0.083
2015-11-17,0.082,0.09,0.081,0.086,46364000,0.086
2015-11-16,0.083,0.083,0.081,0.081,11464000,0.081
2015-11-13,0.082,0.085,0.082,0.084,56720000,0.084
2015-11-12,0.082,0.082,0.08,0.081,13244000,0.081
2015-11-11,0.085,0.085,0.08,0.082,27744000,0.082
2015-11-10,0.081,0.087,0.08,0.085,36468000,0.085
2015-11-09,0.081,0.082,0.08,0.082,14444000,0.082
2015-11-06,0.083,0.083,0.08,0.082,17908000,0.082
2015-11-05,0.081,0.083,0.081,0.083,8812000,0.083
2015-11-04,0.082,0.084,0.081,0.083,20736000,0.083
2015-11-03,0.082,0.086,0.082,0.083,27468000,0.083
2015-11-02,0.086,0.086,0.081,0.082,23516000,0.082
2015-10-30,0.089,0.092,0.083,0.085,94180000,0.085
2015-10-29,0.088,0.092,0.083,0.088,89604000,0.088
2015-10-28,0.087,0.095,0.079,0.085,316810000,0.085
2015-10-27,0.081,0.088,0.08,0.086,47020000,0.086
2015-10-26,0.083,0.083,0.081,0.082,9636000,0.082
2015-10-23,0.084,0.084,0.081,0.081,8664000,0.081
2015-10-22,0.081,0.084,0.08,0.082,13828000,0.082
2015-10-21,0.082,0.082,0.082,0.082,000,0.082
2015-10-20,0.084,0.084,0.08,0.082,46128000,0.082
2015-10-19,0.087,0.089,0.082,0.084,83424000,0.084
2015-10-16,0.114,0.116,0.08,0.083,220965900,0.083
2015-10-15,0.087,0.122,0.087,0.112,87576000,0.112
2015-10-14,0.087,0.087,0.084,0.086,5584000,0.086
2015-10-13,0.083,0.088,0.083,0.086,4888000,0.086
2015-10-12,0.082,0.083,0.082,0.082,2336000,0.082
2015-10-09,0.082,0.083,0.081,0.082,1192000,0.082
2015-10-08,0.08,0.083,0.08,0.083,2716000,0.083
2015-10-07,0.082,0.083,0.081,0.082,3808000,0.082
2015-10-06,0.084,0.084,0.081,0.083,2588000,0.083
2015-10-05,0.082,0.086,0.082,0.084,9120000,0.084
2015-10-02,0.082,0.082,0.079,0.08,11688000,0.08
2015-10-01,0.081,0.081,0.081,0.081,000,0.081
2015-09-30,0.082,0.082,0.08,0.081,6044000,0.081
2015-09-29,0.082,0.082,0.078,0.081,4620000,0.081
2015-09-28,0.082,0.082,0.082,0.082,000,0.082
2015-09-25,0.082,0.082,0.08,0.082,4804000,0.082
2015-09-24,0.083,0.083,0.081,0.081,3120000,0.081
2015-09-23,0.083,0.083,0.081,0.081,5876000,0.081
2015-09-22,0.082,0.085,0.082,0.083,3416000,0.083
2015-09-21,0.084,0.086,0.084,0.085,1368000,0.085
2015-09-18,0.086,0.088,0.085,0.085,2248000,0.085
2015-09-17,0.085,0.089,0.084,0.085,3156000,0.085
2015-09-16,0.086,0.086,0.083,0.083,1116000,0.083
2015-09-15,0.084,0.086,0.084,0.086,2600000,0.086
2015-09-14,0.088,0.088,0.084,0.085,1168000,0.085
2015-09-11,0.085,0.088,0.082,0.085,8824000,0.085
2015-09-10,0.08146,0.08504,0.07967,0.08325,4866100,0.08325
2015-09-09,0.08146,0.08504,0.08146,0.08235,4763300,0.08235
2015-09-08,0.07609,0.08146,0.07519,0.08146,621100,0.08146
2015-09-07,0.08056,0.08235,0.07698,0.07698,3467500,0.07698
2015-09-04,0.08862,0.08862,0.08146,0.08235,348500,0.08235
2015-09-03,0.08504,0.08504,0.08504,0.08504,000,0.08504
2015-09-02,0.08504,0.08504,0.08504,0.08504,178700,0.08504
2015-09-01,0.08952,0.0931,0.08504,0.08773,330600,0.08773
2015-08-31,0.08056,0.0922,0.08056,0.08146,2573800,0.08146
2015-08-28,0.08235,0.08415,0.08056,0.08415,817700,0.08415
2015-08-27,0.08235,0.08504,0.08056,0.08235,1514800,0.08235
2015-08-26,0.08056,0.08146,0.08056,0.08146,1143900,0.08146
2015-08-25,0.07877,0.08056,0.07698,0.07788,1800700,0.07788
2015-08-24,0.07519,0.08415,0.07519,0.07967,2515700,0.07967
2015-08-21,0.08504,0.09041,0.08146,0.08862,1175200,0.08862
2015-08-20,0.0922,0.0922,0.0922,0.0922,89300,0.0922
2015-08-19,0.09668,0.09757,0.09131,0.09578,2770400,0.09578
2015-08-18,0.09489,0.09847,0.09489,0.09668,12753000,0.09668
2015-08-17,0.09757,0.09936,0.09668,0.09668,1076900,0.09668
2015-08-14,0.10205,0.10384,0.10115,0.10115,1112600,0.10115
2015-08-13,0.10026,0.10115,0.10026,0.10115,125100,0.10115
2015-08-12,0.10026,0.10473,0.09936,0.10384,2104600,0.10384
2015-08-11,0.1119,0.1119,0.10563,0.10921,1939300,0.10921
2015-08-10,0.10115,0.10115,0.09936,0.10205,683600,0.10205
2015-08-07,0.10473,0.10742,0.10115,0.10115,2564900,0.10115
2015-08-06,0.111,0.111,0.10473,0.10473,759600,0.10473
2015-08-05,0.1101,0.1101,0.1101,0.1101,80400,0.1101
2015-08-04,0.09936,0.111,0.09936,0.1101,214400,0.1101
2015-08-03,0.10384,0.10742,0.10294,0.10742,4209200,0.10742
2015-07-31,0.10831,0.1119,0.10742,0.10742,1796300,0.10742
2015-07-30,0.11637,0.11637,0.10742,0.10831,1224300,0.10831
2015-07-29,0.12085,0.12085,0.10742,0.1119,1532600,0.1119
2015-07-28,0.10473,0.1101,0.10205,0.10473,2698900,0.10473
2015-07-27,0.12085,0.12085,0.10742,0.111,4423700,0.111
2015-07-24,0.12174,0.12443,0.11369,0.11906,4428200,0.11906
2015-07-23,0.12174,0.12622,0.12085,0.12532,5196800,0.12532
2015-07-22,0.12532,0.1298,0.12085,0.12353,1559400,0.12353
2015-07-21,0.13069,0.13159,0.12532,0.12622,1675600,0.12622
2015-07-20,0.13427,0.13427,0.12353,0.12711,2877600,0.12711
2015-07-17,0.12264,0.1298,0.11906,0.1289,2104600,0.1289
2015-07-16,0.12174,0.12443,0.12085,0.12174,750700,0.12174
2015-07-15,0.1298,0.13069,0.11816,0.12174,6412200,0.12174
2015-07-14,0.13427,0.14323,0.12532,0.1289,9571400,0.1289
2015-07-13,0.1298,0.13427,0.12085,0.13427,2569300,0.13427
2015-07-10,0.11995,0.13427,0.11995,0.1298,9388200,0.1298
2015-07-09,0.10742,0.12532,0.10563,0.11548,8852000,0.11548
2015-07-08,0.11458,0.11458,0.08862,0.09847,14897800,0.09847
2015-07-07,0.13338,0.13338,0.12085,0.12174,4915300,0.12174
2015-07-06,0.17187,0.17187,0.12532,0.13427,16761200,0.13427
2015-07-03,0.17277,0.17277,0.15665,0.16023,7207600,0.16023
2015-07-02,0.16829,0.17635,0.1674,0.17277,6796500,0.17277
2015-07-01,0.16829,0.16829,0.16829,0.16829,000,0.16829
2015-06-30,0.16471,0.17277,0.16113,0.16829,4723100,0.16829
2015-06-29,0.18351,0.18351,0.16471,0.17008,7998500,0.17008
2015-06-26,0.19067,0.19067,0.18619,0.18619,4258400,0.18619
2015-06-25,0.18798,0.19515,0.18709,0.19067,9003900,0.19067
2015-06-24,0.18709,0.20052,0.18351,0.18798,13141700,0.18798
2015-06-23,0.18172,0.18619,0.17903,0.18351,4866100,0.18351
2015-06-22,0.18351,0.19156,0.18082,0.18172,4562300,0.18172
2015-06-19,0.1853,0.18888,0.18351,0.18351,7118200,0.18351
2015-06-18,0.1844,0.18619,0.18261,0.18351,4021600,0.18351
2015-06-17,0.1853,0.18977,0.18082,0.18351,4763300,0.18351
2015-06-16,0.17903,0.19335,0.17545,0.18172,13561800,0.18172
2015-06-15,0.18261,0.18261,0.17366,0.17903,7515900,0.17903
2015-06-12,0.20052,0.2041,0.17098,0.18172,44345000,0.18172
2015-06-11,0.19783,0.20589,0.19425,0.20052,11488400,0.20052
2015-06-10,0.2229,0.2229,0.19515,0.19694,74547400,0.19694
2015-06-09,0.26855,0.26855,0.23274,0.25512,13485800,0.25512
2015-06-08,0.29093,0.32226,0.26407,0.26855,33196200,0.26855
2015-06-05,0.24617,0.28645,0.24617,0.28645,30877100,0.28645
2015-06-04,0.25065,0.26855,0.23274,0.24617,13959400,0.24617
2015-06-03,0.26855,0.2775,0.24617,0.25065,7229900,0.25065
2015-06-02,0.26855,0.2775,0.2596,0.26407,7265700,0.26407
2015-06-01,0.27302,0.27302,0.25512,0.26407,11944200,0.26407
2015-05-29,0.27302,0.27302,0.23274,0.25512,23499600,0.25512
2015-05-28,0.24169,0.2954,0.23722,0.26407,49734000,0.26407
2015-05-27,0.22827,0.23274,0.21931,0.23274,19049000,0.23274
2015-05-26,0.21842,0.23274,0.21036,0.2229,22275300,0.2229
2015-05-25,0.2041,0.2041,0.2041,0.2041,000,0.2041
2015-05-22,0.20231,0.21394,0.20141,0.2041,5116300,0.2041
2015-05-21,0.20589,0.20589,0.19694,0.20231,6948400,0.20231
2015-05-20,0.21215,0.21215,0.19873,0.20589,12332900,0.20589
2015-05-19,0.21484,0.21484,0.20678,0.21394,3387000,0.21394
2015-05-18,0.21305,0.22379,0.20857,0.21484,11336500,0.21484
2015-05-15,0.21484,0.2211,0.20678,0.21126,7417600,0.21126
2015-05-14,0.21842,0.22827,0.21394,0.22021,9558000,0.22021
2015-05-13,0.21752,0.23274,0.21484,0.21931,7889900,0.21931
2015-05-12,0.222,0.23722,0.20857,0.21663,21444100,0.21663
2015-05-11,0.19335,0.222,0.18798,0.222,16850500,0.222
2015-05-08,0.19694,0.19873,0.18351,0.19246,9339000,0.19246
2015-05-07,0.21484,0.21484,0.19067,0.19425,20921300,0.19425
2015-05-06,0.22379,0.22379,0.21305,0.21842,7154000,0.21842
2015-05-05,0.23722,0.24617,0.21663,0.22379,20461100,0.22379
2015-05-04,0.22021,0.24617,0.22021,0.23722,19728200,0.23722
2015-05-01,0.22021,0.22021,0.22021,0.22021,000,0.22021
2015-04-30,0.23722,0.23722,0.21126,0.22021,17538700,0.22021
2015-04-29,0.222,0.24617,0.20947,0.22827,50873500,0.22827
2015-04-28,0.21663,0.22827,0.20857,0.2211,43866900,0.2211
2015-04-27,0.1844,0.21036,0.1844,0.20768,61508400,0.20768
2015-04-24,0.17903,0.18798,0.17456,0.1844,15979200,0.1844
2015-04-23,0.18351,0.19694,0.17277,0.17456,41458400,0.17456
2015-04-22,0.17456,0.18172,0.16919,0.17903,10147800,0.17903
2015-04-21,0.17187,0.17456,0.16919,0.17456,8347000,0.17456
2015-04-20,0.17366,0.18261,0.16829,0.17098,7788500,0.17098
2015-04-17,0.17814,0.1844,0.17277,0.17814,6331800,0.17814
2015-04-16,0.18619,0.18709,0.17277,0.17814,10192500,0.17814
2015-04-15,0.18261,0.19246,0.17724,0.18351,22681900,0.18351
2015-04-14,0.1656,0.19246,0.16292,0.18172,41445000,0.18172
2015-04-13,0.15665,0.1674,0.15665,0.1656,19844400,0.1656
2015-04-10,0.15755,0.15934,0.15397,0.15665,11193500,0.15665
2015-04-09,0.15844,0.15844,0.1477,0.15307,13753900,0.15307
2015-04-08,0.16023,0.16292,0.15397,0.15844,13820900,0.15844
2015-04-07,0.15665,0.15665,0.15665,0.15665,000,0.15665
