,Close,Volume,Percentage_close,Normalized_close,Normalized_volume,Lin_nor_volume
117,0.089,120000,0.0348837209302,-0.982208340335,1.2,0.000376517364981
118,0.086,360000,-0.0337078651685,-0.98369097864,3.6,0.00112955209494
119,0.089,6960000,0.0348837209302,-0.982208340335,69.6,0.0218380071689
120,0.089,2088000,0.0,-0.982208340335,20.88,0.00655140215067
121,0.092,4348000,0.0337078651685,-0.980725702029,43.48,0.0136424791911
122,0.09,324000,-0.0217391304348,-0.981714127566,3.24,0.00101659688545
123,0.092,3120000,0.0222222222222,-0.980725702029,31.2,0.0097894514895
124,0.091,4484000,-0.0108695652174,-0.981219914798,44.84,0.0140691988715
125,0.095,4104000,0.043956043956,-0.979243063724,41.04,0.0128768938823
126,0.096,0,0.0105263157895,-0.978748850955,0.0,0.0
127,0.096,660000,0.0,-0.978748850955,6.6,0.00207084550739
128,0.096,2088000,0.0,-0.978748850955,20.88,0.00655140215067
129,0.1,668000,0.0416666666667,-0.976771999881,6.68,0.00209594666506
130,0.103,3492000,0.03,-0.975289361576,34.92,0.0109566553209
131,0.105,12568000,0.0194174757282,-0.974300936039,125.68,0.0394339186923
132,0.105,33528000,0.0,-0.974300936039,335.28,0.105198951776
133,0.103,5052000,-0.0190476190476,-0.975289361576,50.52,0.0158513810657
134,0.102,1144000,-0.00970873786408,-0.975783574344,11.44,0.00358946554615
135,0.107,113136000,0.0490196078431,-0.973312510502,1131.36,0.354980571704
136,0.102,5640000,-0.0467289719626,-0.975783574344,56.4,0.0176963161541
137,0.104,61108000,0.0196078431373,-0.974795148807,611.08,0.191735192827
138,0.095,7268000,-0.0865384615385,-0.979243063724,72.68,0.022804401739
139,0.09,4328000,-0.0526315789474,-0.981714127566,43.28,0.013579726297
140,0.102,7456000,0.133333333333,-0.975783574344,74.56,0.0233942789441
141,0.091,1712000,-0.107843137255,-0.981219914798,17.12,0.00537164774039
142,0.096,740000,0.0549450549451,-0.978748850955,7.4,0.00232185708405
143,0.096,1728000,0.0,-0.978748850955,17.28,0.00542185005572
144,0.096,1380000,0.0,-0.978748850955,13.8,0.00432994969728
145,0.097,844000,0.0104166666667,-0.978254638187,8.44,0.0026481721337
146,0.097,720000,0.0,-0.978254638187,7.2,0.00225910418989
147,0.1,1308000,0.0309278350515,-0.976771999881,13.08,0.00410403927829
148,0.104,1528000,0.04,-0.974795148807,15.28,0.00479432111409
149,0.098,1820000,-0.0576923076923,-0.977760425418,18.2,0.00571051336888
150,0.1,2244000,0.0204081632653,-0.976771999881,22.44,0.00704087472514
151,0.099,3060000,-0.01,-0.97726621265,30.6,0.00960119280701
152,0.1,3604000,0.010101010101,-0.976771999881,36.04,0.0113080715283
153,0.104,13992000,0.04,-0.974795148807,139.92,0.0439019247568
154,0.103,0,-0.00961538461538,-0.975289361576,0.0,0.0
155,0.103,12380000,0.0,-0.975289361576,123.8,0.0388440414872
156,0.105,5028000,0.0194174757282,-0.974300936039,50.28,0.0157760775927
157,0.108,3276000,0.0285714285714,-0.972818297734,32.76,0.010278924064
158,0.106,14104000,-0.0185185185185,-0.973806723271,141.04,0.0442533409641
159,0.11,3456000,0.0377358490566,-0.971829872197,34.56,0.0108437001114
160,0.113,5532000,0.0272727272727,-0.970347233891,55.32,0.0173574505256
161,0.111,1952000,-0.0176991150442,-0.971335659428,19.52,0.00612468247036
162,0.112,4160000,0.00900900900901,-0.97084144666,41.6,0.013052601986
163,0.115,2776000,0.0267857142857,-0.969358808354,27.76,0.00871010170989
164,0.111,2632000,-0.0347826086957,-0.971335659428,26.32,0.00825828087191
165,0.113,12048000,0.018018018018,-0.970347233891,120.48,0.0378023434441
166,0.11,9568000,-0.0265486725664,-0.971829872197,95.68,0.0300209845678
167,0.112,29572000,0.0181818181818,-0.97084144666,295.72,0.0927864293101
168,0.113,2768000,0.00892857142857,-0.970347233891,27.68,0.00868500055223
169,0.112,3956000,-0.00884955752212,-0.97084144666,39.56,0.0124125224655
170,0.112,2920000,0.0,-0.97084144666,29.2,0.00916192254787
171,0.11,9300000,-0.0178571428571,-0.971829872197,93.0,0.029180095786
172,0.113,9060000,0.0272727272727,-0.970347233891,90.6,0.0284270610561
173,0.108,5036000,-0.0442477876106,-0.972818297734,50.36,0.0158011787504
174,0.104,0,-0.037037037037,-0.974795148807,0.0,0.0
175,0.104,6896000,0.0,-0.974795148807,68.96,0.0216371979076
176,0.109,1920000,0.0480769230769,-0.972324084965,19.2,0.00602427783969
177,0.107,9572000,-0.0183486238532,-0.973312510502,95.72,0.0300335351466
178,0.106,27100000,-0.00934579439252,-0.973806723271,271.0,0.0850301715915
179,0.111,0,0.0471698113208,-0.971335659428,0.0,0.0
180,0.111,0,0.0,-0.971335659428,0.0,0.0
181,0.111,39460000,0.0,-0.971335659428,394.6,0.123811460185
182,0.115,64056000,0.036036036036,-0.969358808354,640.56,0.200984969427
183,0.1,25000000,-0.130434782609,-0.976771999881,250.0,0.0784411177043
184,0.094,25744000,-0.06,-0.979737276492,257.44,0.0807755253672
185,0.101,19188000,0.0744680851064,-0.976277787113,191.88,0.0602051266604
186,0.103,54444000,0.019801980198,-0.975289361576,544.44,0.170825928492
187,0.102,98608000,-0.00970873786408,-0.975783574344,986.08,0.309396869384
188,0.09,41928000,-0.117647058824,-0.981714127566,419.28,0.131555167324
189,0.086,6668000,-0.0444444444444,-0.98369097864,66.68,0.0209218149141
190,0.087,13396000,0.0116279069767,-0.983196765872,133.96,0.0420318885107
191,0.085,24996000,-0.0229885057471,-0.984185191409,249.96,0.0784285671255
192,0.088,149276000,0.0352941176471,-0.982702553103,1492.76,0.468375051457
193,0.075,38764000,-0.147727272727,-0.989127319093,387.64,0.121627659468
194,0.07,91100000,-0.0666666666667,-0.991598382936,911.0,0.285839432915
195,0.07,9704000,0.0,-0.991598382936,97.04,0.0304477042481
196,0.068,17164000,-0.0285714285714,-0.992586808473,171.64,0.0538545337711
197,0.073,39000000,0.0735294117647,-0.99011574463,390.0,0.122368143619
198,0.074,65628000,0.013698630137,-0.989621531862,656.28,0.205917346908
199,0.072,41964000,-0.027027027027,-0.990609957399,419.64,0.131668122534
200,0.074,318710400,0.0277777777778,-0.989621531862,3187.104,1.0
201,0.069,6768000,-0.0675675675676,-0.992092595704,67.68,0.0212355793849
202,0.07,10616000,0.0144927536232,-0.991598382936,106.16,0.033309236222
203,0.071,22268000,0.0142857142857,-0.991104170167,222.68,0.0698690723616
204,0.076,57008000,0.0704225352113,-0.988633106325,570.08,0.178870849524
205,0.063,26544000,-0.171052631579,-0.995057872315,265.44,0.0832856411338
206,0.061,15860000,-0.031746031746,-0.996046297852,158.6,0.0497630450716
207,0.06,6488000,-0.016393442623,-0.996540510621,64.88,0.0203570388666
208,0.058,4760000,-0.0333333333333,-0.997528936158,47.6,0.0149351888109
209,0.059,5016000,0.0172413793103,-0.997034723389,50.16,0.0157384258562
210,0.055,1296000,-0.0677966101695,-0.999011574463,12.96,0.00406638754179
211,0.053,500000,-0.0363636363636,-1.0,5.0,0.00156882235409
212,0.055,0,0.0377358490566,-0.999011574463,0.0,0.0
213,0.055,0,0.0,-0.999011574463,0.0,0.0
214,0.055,0,0.0,-0.999011574463,0.0,0.0
215,0.055,4464000,0.0,-0.999011574463,44.64,0.0140064459773
216,0.057,6736000,0.0363636363636,-0.998023148926,67.36,0.0211351747543
217,0.053,4416000,-0.0701754385965,-1.0,44.16,0.0138558390313
218,0.056,9588000,0.0566037735849,-0.998517361695,95.88,0.030083737462
219,0.058,5024000,0.0357142857143,-0.997528936158,50.24,0.0157635270139
220,0.055,10352000,-0.051724137931,-0.999011574463,103.52,0.032480898019
221,0.056,7376000,0.0181818181818,-0.998517361695,73.76,0.0231432673675
222,0.058,9624000,0.0357142857143,-0.997528936158,96.24,0.0301966926715
223,0.056,5516000,-0.0344827586207,-0.998517361695,55.16,0.0173072482103
224,0.059,3028000,0.0535714285714,-0.997034723389,30.28,0.00950078817635
225,0.06,7100000,0.0169491525424,-0.996540510621,71.0,0.022277277428
226,0.056,15724000,-0.0666666666667,-0.998517361695,157.24,0.0493363253913
227,0.063,3176000,0.125,-0.995057872315,31.76,0.00996515959316
228,0.068,20964000,0.0793650793651,-0.992586808473,209.64,0.0657775836622
229,0.067,13280000,-0.0147058823529,-0.993081021241,132.8,0.0416679217245
230,0.068,28424000,0.0149253731343,-0.992586808473,284.24,0.0891844131851
231,0.073,10796000,0.0735294117647,-0.99011574463,107.96,0.0338740122694
232,0.073,13572000,0.0,-0.99011574463,135.72,0.0425841139793
233,0.077,44708000,0.0547945205479,-0.988138893556,447.08,0.140277819613
234,0.079,57072000,0.025974025974,-0.987150468019,570.72,0.179071658785
235,0.079,34152000,0.0,-0.987150468019,341.52,0.107156842074
236,0.074,32624000,-0.0632911392405,-0.989621531862,326.24,0.102362520959
237,0.076,62740000,0.027027027027,-0.988633106325,627.4,0.196855828991
238,0.074,39448000,-0.0263157894737,-0.989621531862,394.48,0.123773808448
239,0.069,3912000,-0.0675675675676,-0.992092595704,39.12,0.0122744660984
240,0.07,0,0.0144927536232,-0.991598382936,0.0,0.0
241,0.07,3064000,0.0,-0.991598382936,30.64,0.00961374338584
242,0.067,12760000,-0.0428571428571,-0.993081021241,127.6,0.0400363464763
243,0.066,17408000,-0.0149253731343,-0.99357523401,174.08,0.0546201190799
244,0.068,10124000,0.030303030303,-0.992586808473,101.24,0.0317655150256
245,0.068,0,0.0,-0.992586808473,0.0,0.0
246,0.068,10076000,0.0,-0.992586808473,100.76,0.0316149080796
247,0.072,212196000,0.0588235294118,-0.990609957399,2121.96,0.665795656496
248,0.059,73328000,-0.180555555556,-0.997034723389,733.28,0.230077211161
249,0.06,80884000,0.0169491525424,-0.996540510621,808.84,0.253785254576
250,0.056,92508000,-0.0666666666667,-0.998517361695,925.08,0.290257236664
251,0.057,28724000,0.0178571428571,-0.998023148926,287.24,0.0901257065976
252,0.057,44024000,0.0,-0.998023148926,440.24,0.138131670633
253,0.056,38040000,-0.0175438596491,-0.998517361695,380.4,0.119356004699
254,0.056,64512000,0.0,-0.998517361695,645.12,0.202415735414
255,0.059,49492000,0.0535714285714,-0.997034723389,494.92,0.155288311897
256,0.058,25916000,-0.0169491525424,-0.997528936158,259.16,0.081315200257
257,0.057,8972000,-0.0172413793103,-0.998023148926,89.72,0.0281509483217
258,0.059,16724000,0.0350877192982,-0.997034723389,167.24,0.0524739700995
259,0.062,5568000,0.0508474576271,-0.995552085084,55.68,0.0174704057351
260,0.062,12964000,0.0,-0.995552085084,129.64,0.0406764259968
261,0.062,5812000,0.0,-0.995552085084,58.12,0.0182359910439
262,0.061,7832000,-0.0161290322581,-0.996046297852,78.32,0.0245740333544
263,0.063,13776000,0.0327868852459,-0.995057872315,137.76,0.0432241934998
264,0.061,15384000,-0.031746031746,-0.996046297852,153.84,0.0482695261905
265,0.062,20528000,0.016393442623,-0.995552085084,205.28,0.0644095705694
266,0.06,85988000,-0.0322580645161,-0.996540510621,859.88,0.269799793166
267,0.068,129572000,0.133333333333,-0.992586808473,1295.72,0.406550900128
268,0.082,7040000,0.205882352941,-0.985667829714,70.4,0.0220890187455
269,0.082,7040000,0.0,-0.985667829714,70.4,0.0220890187455
270,0.083,4884000,0.0121951219512,-0.985173616946,48.84,0.0153242567547
271,0.082,109680000,-0.0120481927711,-0.985667829714,1096.8,0.344136871593
272,0.083,48612000,0.0121951219512,-0.985173616946,486.12,0.152527184554
273,0.086,46364000,0.0361445783133,-0.98369097864,463.64,0.14547375925
274,0.081,11464000,-0.0581395348837,-0.986162042483,114.64,0.0359699589345
275,0.084,56720000,0.037037037037,-0.984679404177,567.2,0.177967207848
276,0.081,13244000,-0.0357142857143,-0.986162042483,132.44,0.0415549665151
277,0.082,27744000,0.0123456790123,-0.985667829714,277.44,0.0870508147836
278,0.085,36468000,0.0365853658537,-0.984185191409,364.68,0.114423627218
279,0.082,14444000,-0.0352941176471,-0.985667829714,144.44,0.0453201401649
280,0.082,17908000,0.0,-0.985667829714,179.08,0.056188941434
281,0.083,8812000,0.0121951219512,-0.985173616946,88.12,0.0276489251684
282,0.083,20736000,0.0,-0.985173616946,207.36,0.0650622006687
283,0.083,27468000,0.0,-0.985173616946,274.68,0.0861848248441
284,0.082,23516000,-0.0120481927711,-0.985667829714,235.16,0.0737848529574
285,0.085,94180000,0.0365853658537,-0.984185191409,941.8,0.295503378616
286,0.088,89604000,0.0352941176471,-0.982702553103,896.04,0.281145516431
287,0.085,316810000,-0.0340909090909,-0.984185191409,3168.1,0.994037219997
288,0.086,47020000,0.0117647058824,-0.98369097864,470.2,0.147532054178
289,0.082,9636000,-0.046511627907,-0.985667829714,96.36,0.030234344408
290,0.081,8664000,-0.0121951219512,-0.986162042483,86.64,0.0271845537516
291,0.082,13828000,0.0123456790123,-0.985667829714,138.28,0.0433873510246
292,0.082,0,0.0,-0.985667829714,0.0,0.0
293,0.082,46128000,0.0,-0.985667829714,461.28,0.144733275099
294,0.084,83424000,0.0243902439024,-0.984679404177,834.24,0.261754872135
295,0.083,220965900,-0.0119047619048,-0.985173616946,2209.659,0.693312486822
296,0.112,87576000,0.349397590361,-0.97084144666,875.76,0.274782372963
297,0.086,5584000,-0.232142857143,-0.98369097864,55.84,0.0175206080504
298,0.086,4888000,0.0,-0.98369097864,48.88,0.0153368073336
299,0.082,2336000,-0.046511627907,-0.985667829714,23.36,0.00732953803829
300,0.082,1192000,0.0,-0.985667829714,11.92,0.00374007249214
301,0.083,2716000,0.0121951219512,-0.985173616946,27.16,0.0085218430274
302,0.082,3808000,-0.0120481927711,-0.985667829714,38.08,0.0119481510487
303,0.083,2588000,0.0121951219512,-0.985173616946,25.88,0.00812022450475
304,0.084,9120000,0.0120481927711,-0.984679404177,91.2,0.0286153197385
305,0.08,11688000,-0.047619047619,-0.986656255251,116.88,0.0366727913491
306,0.081,0,0.0125,-0.986162042483,0.0,0.0
307,0.081,6044000,0.0,-0.986162042483,60.44,0.0189639246162
308,0.081,4620000,0.0,-0.986162042483,46.2,0.0144959185518
309,0.082,0,0.0123456790123,-0.985667829714,0.0,0.0
310,0.082,4804000,0.0,-0.985667829714,48.04,0.0150732451781
311,0.081,3120000,-0.0121951219512,-0.986162042483,31.2,0.0097894514895
312,0.081,5876000,0.0,-0.986162042483,58.76,0.0184368003052
313,0.083,3416000,0.0246913580247,-0.985173616946,34.16,0.0107181943231
314,0.085,1368000,0.0240963855422,-0.984185191409,13.68,0.00429229796078
315,0.085,2248000,0.0,-0.984185191409,22.48,0.00705342530398
316,0.085,3156000,0.0,-0.984185191409,31.56,0.009902406699
317,0.083,1116000,-0.0235294117647,-0.985173616946,11.16,0.00350161149432
318,0.086,2600000,0.0361445783133,-0.98369097864,26.0,0.00815787624125
319,0.085,1168000,-0.0116279069767,-0.984185191409,11.68,0.00366476901915
320,0.085,8824000,0.0,-0.984185191409,88.24,0.0276865769049
321,0.08325,4866100,-0.0205882352941,-0.985050063753,48.661,0.0152680929144
322,0.08235,4763300,-0.0108108108108,-0.985494855245,47.633,0.0149455430384
323,0.08146,621100,-0.0108075288403,-0.985934704609,6.211,0.00194879112825
324,0.07698,3467500,-0.0549963172109,-0.988148777812,34.675,0.0108797830256
325,0.08235,348500,0.0697583787997,-0.985494855245,3.485,0.0010934691808
326,0.08504,0,0.0326654523376,-0.984165422898,0.0,0.0
327,0.08504,178700,0.0,-0.984165422898,1.787,0.000560697109351
328,0.08773,330600,0.031632173095,-0.982835990551,3.306,0.00103730534052
329,0.08146,2573800,-0.0714692807477,-0.985934704609,25.738,0.0080756699499
330,0.08415,817700,0.0330223422539,-0.984605272262,8.177,0.00256565207787
331,0.08235,1514800,-0.0213903743316,-0.985494855245,15.148,0.00475290420394
332,0.08146,1143900,-0.0108075288403,-0.985934704609,11.439,0.00358915178168
333,0.07788,1800700,-0.0439479499141,-0.98770398632,18.007,0.00564995682601
334,0.07967,2515700,0.0229840780688,-0.986819345465,25.157,0.00789337279235
335,0.08862,1175200,0.112338395883,-0.982396141187,11.752,0.00368736006105
336,0.0922,89300,0.0403972015346,-0.980626859476,0.893,0.00028019167244
337,0.09578,2770400,0.0388286334056,-0.978857577764,27.704,0.00869253089953
338,0.09668,12753000,0.00939653372312,-0.978412786273,127.53,0.0400143829633
339,0.09668,1076900,0.0,-0.978412786273,10.769,0.00337892958623
340,0.10115,1112600,0.0462350020687,-0.976203655198,11.126,0.00349094350231
341,0.10115,125100,0.0,-0.976203655198,1.251,0.000392519352993
342,0.10384,2104600,0.0265941670786,-0.97487422285,21.046,0.00660348705282
343,0.10921,1939300,0.0517141756549,-0.972220300284,19.393,0.00608483438256
344,0.10205,683600,-0.0655617617434,-0.975758863706,6.836,0.00214489392251
345,0.10115,2564900,-0.00881920627144,-0.976203655198,25.649,0.008047744912
346,0.10473,759600,0.0353929807217,-0.974434373486,7.596,0.00238335492033
347,0.1101,80400,0.0512747063879,-0.97178045092,0.804,0.000252266634537
348,0.1101,214400,0.0,-0.97178045092,2.144,0.000672711025432
349,0.10742,4209200,-0.0243415077203,-0.973104941139,42.092,0.0132069741056
350,0.10742,1796300,0.0,-0.973104941139,17.963,0.00563615118929
351,0.10831,1224300,0.00828523552411,-0.972665091775,12.243,0.00384141841622
352,0.1119,1532600,0.0331456005909,-0.970890867936,15.326,0.00480875427975
353,0.10473,2698900,-0.0640750670241,-0.974434373486,26.989,0.00846818930289
354,0.111,4423700,0.0598682325981,-0.971335659428,44.237,0.0138799988955
355,0.11906,4428200,0.0726126126126,-0.967352304514,44.282,0.0138941182967
356,0.12532,5196800,0.0525785318327,-0.964258532583,51.968,0.0163057120194
357,0.12353,1559400,-0.0142834344079,-0.965143173439,15.594,0.00489284315793
358,0.12622,1675600,0.0217760867805,-0.963813741092,16.756,0.00525743747302
359,0.12711,2877600,0.00705118047853,-0.963373891728,28.776,0.00902888641224
360,0.1289,2104600,0.0140822909291,-0.962489250872,21.046,0.00660348705282
361,0.12174,750700,-0.055546935609,-0.966027814295,7.507,0.00235542988243
362,0.12174,6412200,0.0,-0.966027814295,64.122,0.0201192053978
363,0.1289,9571400,0.0588138656152,-0.962489250872,95.714,0.0300316525598
364,0.13427,2569300,0.0416602017067,-0.959835328306,25.693,0.00806155054871
365,0.1298,9388200,-0.0332911298131,-0.962044459381,93.882,0.0294568360493
366,0.11548,8852000,-0.11032357473,-0.969121586225,88.52,0.0277744309568
367,0.09847,14897800,-0.14729823346,-0.977528145417,148.978,0.0467440033334
368,0.12174,4915300,0.236315629126,-0.966027814295,49.153,0.0154224650341
369,0.13427,16761200,0.102924264827,-0.959835328306,167.612,0.0525906904826
370,0.16023,7207600,0.193341774037,-0.947005564836,72.076,0.0226148879986
371,0.17277,6796500,0.0782624976596,-0.940808136719,67.965,0.0213250022591
372,0.16829,0,-0.0259304277363,-0.943022209922,0.0,0.0
373,0.16829,4723100,0.0,-0.943022209922,47.231,0.0148194097212
374,0.17008,7998500,0.0106364014499,-0.942137569066,79.985,0.0250964511983
375,0.18619,4258400,0.0947201317027,-0.934175801366,42.584,0.0133613462253
