Date,Open,High,Low,Close,Volume,Adj Close
2016-05-12,0.0335,0.034,0.0335,0.034,320100,0.068
2016-05-11,0.034,0.0345,0.0335,0.034,1640000,0.068
2016-05-10,0.0335,0.0345,0.0335,0.0335,1280000,0.067
2016-05-09,0.034,0.034,0.034,0.034,4080000,0.068
2016-05-06,0.035,0.035,0.034,0.034,1520000,0.068
2016-05-05,0.035,0.036,0.035,0.035,280000,0.07
2016-05-04,0.034,0.036,0.033,0.036,4680000,0.072
2016-05-03,0.035,0.035,0.034,0.034,2610800,0.068
2016-05-02,0.036,0.036,0.036,0.036,000,0.072
2016-04-29,0.0355,0.0365,0.035,0.036,1720000,0.072
2016-04-28,0.0355,0.0365,0.0355,0.0365,1960000,0.073
2016-04-27,0.0365,0.037,0.036,0.0365,2480000,0.073
2016-04-26,0.038,0.038,0.036,0.036,3200300,0.072
2016-04-25,0.036,0.038,0.0355,0.037,12280000,0.074
2016-04-22,0.0365,0.037,0.0345,0.0345,560200,0.069
2016-04-21,0.034,0.0355,0.034,0.0355,9601000,0.071
2016-04-20,0.0345,0.035,0.034,0.035,1000000,0.07
2016-04-19,0.034,0.0355,0.034,0.0355,5441000,0.071
2016-04-18,0.034,0.035,0.0335,0.035,4240000,0.07
2016-04-15,0.0345,0.035,0.034,0.035,3480000,0.07
2016-04-14,0.0345,0.036,0.034,0.035,4360000,0.07
2016-04-13,0.034,0.0365,0.0335,0.0345,3760000,0.069
2016-04-12,0.035,0.035,0.0335,0.034,2160000,0.068
2016-04-11,0.035,0.035,0.035,0.035,1600000,0.07
2016-04-08,0.033,0.036,0.033,0.035,3520000,0.07
2016-04-07,0.0335,0.0335,0.033,0.033,2960000,0.066
2016-04-06,0.033,0.0335,0.033,0.0335,1160000,0.067
2016-04-05,0.034,0.034,0.033,0.033,3160000,0.066
2016-04-04,0.034,0.034,0.034,0.034,000,0.068
2016-04-01,0.0345,0.0345,0.034,0.034,2040100,0.068
2016-03-31,0.0345,0.0365,0.034,0.0345,11680000,0.069
2016-03-30,0.036,0.0365,0.035,0.0355,6040000,0.071
2016-03-29,0.038,0.038,0.0335,0.0365,8722000,0.073
2016-03-28,0.039,0.039,0.039,0.039,000,0.078
2016-03-25,0.039,0.039,0.039,0.039,000,0.078
2016-03-24,0.039,0.041,0.038,0.039,23960000,0.078
2016-03-23,0.0375,0.041,0.0365,0.039,19500000,0.078
2016-03-22,0.0385,0.0385,0.0365,0.0375,6400000,0.075
2016-03-21,0.039,0.04,0.036,0.0365,22984000,0.073
2016-03-18,0.033,0.041,0.033,0.039,105620000,0.078
2016-03-17,0.032,0.032,0.032,0.032,2241400,0.064
2016-03-16,0.0325,0.0325,0.031,0.0325,6000000,0.065
2016-03-15,0.0335,0.0335,0.0315,0.0325,2941000,0.065
2016-03-14,0.0335,0.0335,0.0335,0.0335,5600000,0.067
2016-03-11,0.0335,0.0335,0.0325,0.033,4040000,0.066
2016-03-10,0.0335,0.0335,0.032,0.033,71160000,0.066
2016-03-09,0.0315,0.0325,0.0315,0.0325,840000,0.065
2016-03-08,0.0335,0.0335,0.0315,0.0315,1240000,0.063
2016-03-07,0.033,0.033,0.032,0.0325,2000000,0.065
2016-03-04,0.0335,0.0335,0.0325,0.033,2760000,0.066
2016-03-03,0.0305,0.0325,0.0305,0.0325,3420000,0.065
2016-03-02,0.0315,0.0315,0.03,0.0315,4720000,0.063
2016-03-01,0.0305,0.0305,0.0305,0.0305,1720000,0.061
2016-02-29,0.031,0.031,0.0295,0.031,2720000,0.062
2016-02-26,0.031,0.0315,0.031,0.0315,160000,0.063
2016-02-25,0.032,0.032,0.0305,0.031,1800000,0.062
2016-02-24,0.032,0.032,0.032,0.032,680000,0.064
2016-02-23,0.0345,0.0345,0.0325,0.033,1480000,0.066
2016-02-22,0.032,0.035,0.032,0.034,45840000,0.068
2016-02-19,0.032,0.032,0.031,0.031,800000,0.062
2016-02-18,0.03,0.033,0.03,0.032,4056000,0.064
2016-02-17,0.03,0.0305,0.03,0.0305,680000,0.061
2016-02-16,0.03,0.031,0.0295,0.03,2960000,0.06
2016-02-15,0.0285,0.0305,0.0285,0.03,4000000,0.06
2016-02-12,0.03,0.03,0.029,0.029,1800000,0.058
2016-02-11,0.0305,0.031,0.0295,0.03,1800000,0.06
2016-02-10,0.031,0.031,0.031,0.031,000,0.062
2016-02-09,0.031,0.031,0.031,0.031,000,0.062
2016-02-08,0.031,0.031,0.031,0.031,000,0.062
2016-02-05,0.0325,0.0325,0.0305,0.031,4960000,0.062
2016-02-04,0.03,0.032,0.03,0.032,2280000,0.064
2016-02-03,0.0315,0.032,0.0315,0.032,320300,0.064
2016-02-02,0.032,0.0325,0.0315,0.0325,400000,0.065
2016-02-01,0.0315,0.032,0.0305,0.031,5680000,0.062
2016-01-29,0.032,0.0335,0.0315,0.0325,3400000,0.065
2016-01-28,0.0305,0.032,0.0305,0.032,1080000,0.064
2016-01-27,0.0345,0.0345,0.0325,0.0325,1080000,0.065
2016-01-26,0.0315,0.0345,0.0315,0.0325,18840000,0.065
2016-01-25,0.0325,0.0325,0.0315,0.0315,3760000,0.063
2016-01-22,0.0305,0.031,0.03,0.0305,3000000,0.061
2016-01-21,0.0325,0.034,0.0295,0.03,8880000,0.06
2016-01-20,0.035,0.035,0.032,0.032,4640000,0.064
2016-01-19,0.0345,0.036,0.0335,0.036,4167000,0.072
2016-01-18,0.034,0.035,0.0315,0.035,4560000,0.07
2016-01-15,0.0355,0.037,0.033,0.035,4760000,0.07
2016-01-14,0.035,0.0405,0.033,0.037,8280000,0.074
2016-01-13,0.039,0.039,0.035,0.0365,6640000,0.073
2016-01-12,0.039,0.039,0.037,0.0375,5780000,0.075
2016-01-11,0.0385,0.039,0.038,0.0385,6680000,0.077
2016-01-08,0.0395,0.0395,0.0385,0.0395,1080000,0.079
2016-01-07,0.0405,0.0405,0.0385,0.0395,8560000,0.079
2016-01-06,0.041,0.042,0.0405,0.0415,1920000,0.083
2016-01-05,0.042,0.042,0.041,0.041,3480000,0.082
2016-01-04,0.0425,0.043,0.0405,0.0405,4880000,0.081
2016-01-01,0.042,0.042,0.042,0.042,000,0.084
2015-12-31,0.0435,0.0435,0.042,0.042,1840000,0.084
2015-12-30,0.0425,0.043,0.042,0.043,4400000,0.086
2015-12-29,0.043,0.0435,0.0415,0.042,3320000,0.084
2015-12-28,0.0425,0.043,0.042,0.0425,3720000,0.085
2015-12-25,0.043,0.043,0.043,0.043,000,0.086
2015-12-24,0.0435,0.044,0.043,0.043,3961000,0.086
2015-12-23,0.0445,0.0445,0.0415,0.043,5560000,0.086
2015-12-22,0.043,0.045,0.0415,0.044,6920000,0.088
2015-12-21,0.0435,0.044,0.0435,0.0435,2120000,0.087
2015-12-18,0.045,0.045,0.0435,0.0435,5000000,0.087
2015-12-17,0.0435,0.0445,0.0435,0.044,200000,0.088
2015-12-16,0.043,0.044,0.043,0.0435,9640000,0.087
2015-12-15,0.0435,0.0435,0.0415,0.042,3720000,0.084
2015-12-14,0.0405,0.042,0.04,0.042,3840000,0.084
2015-12-11,0.044,0.044,0.042,0.043,10901500,0.086
2015-12-10,0.0445,0.0445,0.0435,0.0435,1680000,0.087
2015-12-09,0.0445,0.0445,0.0435,0.0445,6760000,0.089
2015-12-08,0.045,0.045,0.044,0.0445,8720000,0.089
2015-12-07,0.0445,0.0455,0.044,0.0455,7200000,0.091
2015-12-04,0.045,0.045,0.0445,0.0445,2560000,0.089
2015-12-03,0.046,0.046,0.045,0.045,6200000,0.09
2015-12-02,0.046,0.047,0.044,0.046,19200000,0.092
2015-12-01,0.045,0.047,0.0455,0.047,10240000,0.094
2015-11-30,0.045,0.045,0.0445,0.045,5562000,0.09
2015-11-27,0.046,0.046,0.0445,0.045,7660000,0.09
2015-11-26,0.0465,0.0465,0.046,0.046,5700000,0.092
2015-11-25,0.0465,0.0475,0.0455,0.047,7200000,0.094
2015-11-24,0.0475,0.0475,0.0455,0.0465,6440000,0.093
2015-11-23,0.0475,0.0485,0.046,0.047,9360000,0.094
2015-11-20,0.0475,0.0495,0.047,0.048,13127500,0.096
2015-11-19,0.048,0.049,0.048,0.048,13600000,0.096
2015-11-18,0.05,0.05,0.047,0.048,13411000,0.096
2015-11-17,0.052,0.052,0.05,0.0505,18080000,0.101
2015-11-16,0.0535,0.0535,0.048,0.05,67560000,0.10
2015-11-13,0.053,0.058,0.052,0.0535,84400000,0.107
2015-11-12,0.047,0.0555,0.047,0.055,208090400,0.11
2015-11-11,0.0485,0.049,0.046,0.046,19808000,0.092
2015-11-10,0.046,0.051,0.046,0.048,105552000,0.096
2015-11-09,0.045,0.049,0.045,0.046,61280000,0.092
2015-11-06,0.045,0.0455,0.044,0.045,15881500,0.09
2015-11-05,0.045,0.046,0.044,0.044,16282900,0.088
2015-11-04,0.0445,0.046,0.0445,0.0445,12416000,0.089
2015-11-03,0.045,0.046,0.044,0.0445,14840000,0.089
2015-11-02,0.0455,0.0465,0.044,0.045,12560000,0.09
2015-10-30,0.043,0.0465,0.043,0.0455,36320000,0.091
2015-10-29,0.0435,0.0435,0.043,0.043,4120000,0.086
2015-10-28,0.044,0.045,0.043,0.0435,24600000,0.087
2015-10-27,0.0435,0.045,0.043,0.0435,13640000,0.087
2015-10-26,0.044,0.044,0.043,0.0435,7200000,0.087
2015-10-23,0.046,0.046,0.044,0.045,8680000,0.09
2015-10-22,0.045,0.0455,0.044,0.045,28720000,0.09
2015-10-21,0.0435,0.0435,0.0435,0.0435,000,0.087
2015-10-20,0.0435,0.044,0.0435,0.0435,6160000,0.087
2015-10-19,0.044,0.0445,0.0435,0.044,11800000,0.088
2015-10-16,0.0435,0.0435,0.0425,0.0425,11160200,0.085
2015-10-15,0.044,0.044,0.0435,0.044,7840000,0.088
2015-10-14,0.0435,0.044,0.0425,0.043,6440000,0.086
2015-10-13,0.0455,0.0455,0.0435,0.044,20920000,0.088
2015-10-12,0.0465,0.0465,0.0445,0.045,62161700,0.09
2015-10-09,0.044,0.049,0.044,0.045,44040000,0.09
2015-10-08,0.044,0.045,0.0435,0.044,11008000,0.088
2015-10-07,0.0455,0.0455,0.0435,0.045,14040000,0.09
2015-10-06,0.0455,0.0455,0.0435,0.0445,136200000,0.089
2015-10-05,0.0455,0.047,0.044,0.0455,75840000,0.091
2015-10-02,0.0405,0.044,0.0405,0.044,201160200,0.088
2015-10-01,0.0395,0.0395,0.0395,0.0395,000,0.079
2015-09-30,0.0465,0.0475,0.039,0.0395,221120000,0.079
2015-09-29,0.051,0.051,0.043,0.0445,132128600,0.089
2015-09-28,0.0515,0.0515,0.0515,0.0515,000,0.103
2015-09-25,0.0525,0.054,0.05,0.0515,18600000,0.103
2015-09-24,0.052,0.054,0.052,0.0525,12520000,0.105
2015-09-23,0.0535,0.054,0.052,0.0525,13122000,0.105
2015-09-22,0.0545,0.056,0.053,0.0535,32488100,0.107
2015-09-21,0.0555,0.056,0.0545,0.055,15240000,0.11
2015-09-18,0.0565,0.0575,0.0555,0.056,10120000,0.112
2015-09-17,0.055,0.06,0.055,0.0555,36482000,0.111
2015-09-16,0.054,0.057,0.054,0.054,21680300,0.108
2015-09-15,0.052,0.0555,0.052,0.0535,34289000,0.107
2015-09-14,0.0515,0.056,0.0505,0.051,41232000,0.102
2015-09-11,0.05,0.053,0.05,0.0505,12599000,0.101
2015-09-10,0.0505,0.0515,0.0495,0.0505,6303400,0.101
2015-09-09,0.051,0.051,0.0495,0.0505,6269800,0.101
2015-09-08,0.05,0.0505,0.049,0.0505,3496000,0.101
2015-09-07,0.0485,0.052,0.0475,0.0495,17108000,0.099
2015-09-04,0.0495,0.05,0.049,0.049,4796000,0.098
2015-09-03,0.05,0.05,0.05,0.05,000,0.10
2015-09-02,0.0495,0.05,0.0485,0.05,17396000,0.10
2015-09-01,0.0495,0.051,0.0495,0.05,2160000,0.10
2015-08-31,0.052,0.052,0.0495,0.05,4520100,0.10
2015-08-28,0.052,0.052,0.0495,0.05,7040000,0.10
2015-08-27,0.05,0.0515,0.05,0.051,5840000,0.102
2015-08-26,0.0475,0.051,0.0475,0.049,4240000,0.098
2015-08-25,0.0425,0.0525,0.0415,0.049,16604000,0.098
2015-08-24,0.0465,0.0465,0.0445,0.0455,11400000,0.091
2015-08-21,0.05,0.051,0.049,0.0505,8520000,0.101
2015-08-20,0.0475,0.052,0.0475,0.052,16640000,0.104
2015-08-19,0.04975,0.05025,0.04925,0.05025,14863300,0.1005
2015-08-18,0.05075,0.05125,0.04876,0.04975,10532100,0.0995
2015-08-17,0.05125,0.05175,0.05025,0.05075,7034800,0.1015
2015-08-14,0.05175,0.05175,0.04975,0.05025,14270600,0.1005
2015-08-13,0.05125,0.05175,0.05025,0.05075,4200700,0.1015
2015-08-12,0.05075,0.05125,0.04975,0.05025,6793600,0.1005
2015-08-11,0.05224,0.05224,0.05075,0.05175,5157500,0.10349
2015-08-10,0.05125,0.05274,0.04975,0.05125,12562100,0.10249
2015-08-07,0.05125,0.05175,0.05125,0.05175,3939500,0.10349
2015-08-06,0.05224,0.05274,0.05075,0.05224,4864000,0.10448
2015-08-05,0.05025,0.05125,0.05025,0.05075,4421800,0.1015
2015-08-04,0.05025,0.05175,0.04975,0.05175,2854100,0.10349
2015-08-03,0.04975,0.05175,0.04975,0.04975,6793600,0.0995
2015-07-31,0.05274,0.05274,0.04975,0.05125,7637800,0.10249
2015-07-30,0.05125,0.05274,0.05075,0.05175,7718200,0.10349
2015-07-29,0.05274,0.05274,0.04876,0.05125,6210700,0.10249
2015-07-28,0.05025,0.05373,0.04975,0.05075,20019100,0.1015
2015-07-27,0.05622,0.05622,0.04975,0.05075,17108600,0.1015
2015-07-24,0.05871,0.05871,0.05522,0.05622,9547200,0.11244
2015-07-23,0.05821,0.0592,0.05573,0.05821,12984200,0.11642
2015-07-22,0.05971,0.05971,0.05771,0.05871,5266000,0.11742
2015-07-21,0.0612,0.0612,0.0592,0.0602,6070800,0.1204
2015-07-20,0.06219,0.06468,0.0602,0.06219,2452100,0.12438
2015-07-17,0.0602,0.06418,0.05971,0.06219,14431400,0.12438
2015-07-16,0.05821,0.0612,0.05821,0.0602,5024800,0.1204
2015-07-15,0.06269,0.06269,0.05771,0.0612,8280900,0.12239
2015-07-14,0.06468,0.07015,0.0612,0.06318,48886000,0.12637
2015-07-13,0.05423,0.06617,0.05324,0.06468,45063000,0.12936
2015-07-10,0.05722,0.05871,0.05274,0.05423,33807300,0.10846
2015-07-09,0.03931,0.05373,0.03931,0.05175,41895300,0.10349
2015-07-08,0.05473,0.05672,0.03731,0.03931,65717300,0.07861
2015-07-07,0.05971,0.06617,0.05373,0.05672,21095400,0.11344
2015-07-06,0.07463,0.07463,0.04876,0.05971,68177500,0.11941
2015-07-03,0.08408,0.08408,0.06966,0.07363,20903400,0.14727
2015-07-02,0.09104,0.09204,0.0796,0.08359,16481500,0.16717
2015-07-01,0.08856,0.08856,0.08856,0.08856,000,0.17712
2015-06-30,0.09204,0.09254,0.08209,0.08856,13362100,0.17712
2015-06-29,0.09752,0.09752,0.08756,0.09104,15275600,0.18209
2015-06-26,0.09652,0.09851,0.09453,0.09453,12393300,0.18906
2015-06-25,0.09552,0.09602,0.09503,0.09552,3936600,0.19105
2015-06-24,0.09503,0.09702,0.09503,0.09552,5507200,0.19105
2015-06-23,0.09702,0.09752,0.09353,0.09602,14519800,0.19204
2015-06-22,0.09503,0.09652,0.09453,0.09552,5668000,0.19105
2015-06-19,0.09602,0.09851,0.09453,0.09503,8280900,0.19005
2015-06-18,0.09503,0.09702,0.09453,0.09453,9587800,0.18906
2015-06-17,0.09652,0.09752,0.09353,0.09503,8276900,0.19005
2015-06-16,0.09702,0.09851,0.09353,0.09503,14873600,0.19005
2015-06-15,0.10149,0.10199,0.09652,0.09652,13571100,0.19304
2015-06-12,0.10149,0.10199,0.09602,0.09851,9044700,0.19702
2015-06-11,0.09602,0.10299,0.09602,0.1005,19283400,0.201
2015-06-10,0.09453,0.1005,0.09453,0.09503,15034600,0.19005
2015-06-09,0.10249,0.10249,0.09453,0.09503,33405300,0.19005
2015-06-08,0.10498,0.10598,0.10249,0.10299,18531800,0.20598
2015-06-05,0.10945,0.10945,0.10448,0.10498,18250300,0.20996
2015-06-04,0.10846,0.11244,0.10149,0.10697,30793300,0.21394
2015-06-03,0.11642,0.11841,0.10746,0.10846,37393100,0.21692
2015-06-02,0.11542,0.1204,0.11095,0.11443,55354800,0.22886
2015-06-01,0.10349,0.11991,0.10199,0.11443,176304200,0.22886
2015-05-29,0.10199,0.10299,0.10,0.101,13165100,0.202
2015-05-28,0.10349,0.10498,0.0995,0.101,35512500,0.202
2015-05-27,0.10448,0.10598,0.10149,0.10299,30865100,0.20598
2015-05-26,0.0995,0.10647,0.09752,0.10349,66454300,0.20697
2015-05-25,0.09752,0.09752,0.09752,0.09752,000,0.19503
2015-05-22,0.09602,0.09851,0.09602,0.09752,21844200,0.19503
2015-05-21,0.09552,0.09702,0.09254,0.09503,25397700,0.19005
2015-05-20,0.09702,0.09702,0.09403,0.09503,11460700,0.19005
2015-05-19,0.09702,0.09702,0.09503,0.09602,18179100,0.19204
2015-05-18,0.09652,0.0995,0.09353,0.09702,27757400,0.19403
2015-05-15,0.09702,0.09702,0.09104,0.09453,34743900,0.18906
2015-05-14,0.09851,0.09851,0.09453,0.09702,11609400,0.19403
2015-05-13,0.09453,0.1005,0.09353,0.09702,34319400,0.19403
2015-05-12,0.09801,0.09801,0.09254,0.09453,47476200,0.18906
2015-05-11,0.10448,0.10647,0.09652,0.09801,62738500,0.19602
2015-05-08,0.10448,0.10697,0.10149,0.10398,32838500,0.20797
2015-05-07,0.10448,0.10697,0.0995,0.10149,48059100,0.20299
2015-05-06,0.09801,0.11294,0.09602,0.10697,112299900,0.21394
2015-05-05,0.10448,0.10548,0.09602,0.09801,97611200,0.19602
2015-05-04,0.10448,0.10945,0.09453,0.10448,154481600,0.20896
2015-05-01,0.10448,0.10448,0.10448,0.10448,000,0.20896
2015-04-30,0.10149,0.12935,0.1005,0.10448,517127100,0.20896
2015-04-29,0.09453,0.10647,0.09453,0.09801,225825400,0.19602
2015-04-28,0.09403,0.09602,0.08906,0.09403,80846000,0.18806
2015-04-27,0.08507,0.09453,0.08507,0.09204,100237100,0.18408
2015-04-24,0.09005,0.09254,0.08458,0.08507,46519000,0.17015
2015-04-23,0.09055,0.099,0.08956,0.09005,145618800,0.1801
2015-04-22,0.0796,0.08856,0.07861,0.08856,137562800,0.17712
2015-04-21,0.07861,0.08259,0.07861,0.0796,49509000,0.15921
