,Close,Volume,Percentage_close,Normalized_close,Normalized_volume,Lin_nor_volume
0,0.126,8539200,0.0,0.0056134723336,85.392,0.0163940217266
1,0.131,1792400,0.0396825396825,0.0457097032879,17.924,0.00344114724363
2,0.129,2980400,-0.0152671755725,0.0296712109062,29.804,0.0057219344147
3,0.132,8087900,0.0232558139535,0.0537289494787,80.879,0.0155275913812
4,0.135,5815200,0.0227272727273,0.0777866880513,58.152,0.0111643380111
5,0.134,6929200,-0.00740740740741,0.0697674418605,69.292,0.0133030559476
6,0.135,2012000,0.00746268656716,0.0777866880513,20.12,0.00386274729646
7,0.137,1769200,0.0148148148148,0.093825180433,17.692,0.00339660661874
8,0.134,4449600,-0.021897810219,0.0697674418605,44.496,0.0085425846771
9,0.138,1322400,0.0298507462687,0.101844426624,13.224,0.00253881561871
10,0.138,2708000,0.0,0.101844426624,27.08,0.00519896604315
11,0.138,3588000,0.0,0.101844426624,35.88,0.00688843802172
12,0.137,2974000,-0.00724637681159,0.093825180433,29.74,0.00570964734576
13,0.136,1887600,-0.00729927007299,0.0858059342422,18.876,0.00362391739404
14,0.135,4756000,-0.00735294117647,0.0777866880513,47.56,0.00913082810237
15,0.134,2740000,-0.00740740740741,0.0697674418605,27.4,0.00526040138782
16,0.14,9785200,0.044776119403,0.117882919006,97.852,0.0187861604599
17,0.135,24780400,-0.0357142857143,0.0777866880513,247.804,0.0475747629748
18,0.149,53709200,0.103703703704,0.190056134723,537.092,0.103113850445
19,0.134,17870000,-0.10067114094,0.0697674418605,178.7,0.0343078002921
20,0.134,17428400,0.0,0.0697674418605,174.284,0.0334599925356
21,0.137,9292000,0.0223880597015,0.093825180433,92.92,0.0178392882101
22,0.143,14588800,0.043795620438,0.141940657578,145.888,0.0280083736375
23,0.151,6085600,0.0559440559441,0.206094627105,60.856,0.0116834666736
24,0.155,21842400,0.0264900662252,0.238171611868,218.424,0.0419342303918
25,0.159,7039200,0.0258064516129,0.270248596632,70.392,0.013514239945
